sample_id,wav_path,start_time,end_time,tone,vowel,char,pinyin,region,site,speaker_id,paper_region,f1_mean_hz,f1_std_hz,f2_mean_hz,f2_std_hz,f3_mean_hz,f3_std_hz
0712_row_00002401,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0672.wav,0.93244,1.2828,高元音,u,困,,01当涂,04博望,003石勇成,01当涂,224.7770538330078,70.04795837402344,922.5874633789062,411.42047119140625,1724.0133056640625,478.2849426269531
0712_row_00002402,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0682.wav,0.78105,1.17138,高元音,u,春,,01当涂,04博望,003石勇成,01当涂,324.16058349609375,323.1504821777344,1202.2357177734375,486.60711669921875,2030.4530029296875,465.930419921875
0712_row_00002403,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0683.wav,0.61469,1.00726,高元音,u,唇,,01当涂,04博望,003石勇成,01当涂,248.73326110839844,125.10465240478516,939.0791015625,482.0234680175781,1883.764892578125,344.108154296875
0712_row_00002404,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0684.wav,0.68865,1.08057,高元音,u,顺,,01当涂,04博望,003石勇成,01当涂,279.0410461425781,193.64585876464844,882.2127075195312,447.3849182128906,1778.8150634765625,320.4118957519531
0712_row_00002405,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0685.wav,0.915,1.26556,高元音,u,纯,,01当涂,04博望,003石勇成,01当涂,248.86585998535156,165.03369140625,990.7710571289062,423.3611755371094,1882.9693603515625,337.79852294921875
0712_row_00002406,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0687.wav,0.73782,1.07982,高元音,y,均,201DTbwqm10687均,01当涂,04博望,003石勇成,01当涂,207.3226776123047,44.36593246459961,896.16943359375,434.61334228515625,1812.61767578125,357.7433776855469
0712_row_00002407,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0692.wav,0.70236,1.05976,中高元音,ə,分,,01当涂,04博望,003石勇成,01当涂,261.1856994628906,225.84886169433594,1027.41455078125,340.0588073730469,1917.3984375,471.71856689453125
0712_row_00002408,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0693.wav,0.92602,1.36073,中高元音,ə,粉,,01当涂,04博望,003石勇成,01当涂,257.020263671875,156.6192169189453,1205.3697509765625,420.0724182128906,2093.94775390625,537.0238647460938
0712_row_00002409,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0696.wav,0.87,1.23467,中高元音,ə,蚊,201DTbwqm10696蚊,01当涂,04博望,003石勇成,01当涂,255.66842651367188,149.9914093017578,950.144287109375,436.69244384765625,1913.2928466796875,469.75341796875
0712_row_00002410,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0698.wav,0.85143,1.16531,高元音,y,军,201DTbwqm10698军,01当涂,04博望,003石勇成,01当涂,211.43125915527344,47.71583557128906,926.4749145507812,491.0240478515625,1810.560791015625,361.6773376464844
0712_row_00002411,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0701.wav,0.76939,1.14986,高元音,y,云,201DTbwqm10701云,01当涂,04博望,003石勇成,01当涂,212.15945434570312,59.696067810058594,907.0492553710938,506.9764099121094,1845.6053466796875,331.6083984375
0712_row_00002412,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0714.wav,0.56995,0.81999,低元音,a,薄,,01当涂,04博望,003石勇成,01当涂,347.8955993652344,169.90257263183594,907.6324462890625,200.42320251464844,1934.4366455078125,587.9705200195312
0712_row_00002413,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0715.wav,0.85007,1.21911,中高元音,o,摸,,01当涂,04博望,003石勇成,01当涂,262.11944580078125,35.39662551879883,831.2630004882812,382.9913330078125,2315.633544921875,111.2955093383789
0712_row_00002414,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0716.wav,0.56158,0.77095,中高元音,o,托,201DTbwqm10716托,01当涂,04博望,003石勇成,01当涂,205.1024627685547,53.373165130615234,639.6658935546875,166.5759735107422,1297.8948974609375,199.3679962158203
0712_row_00002415,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0718.wav,1.3059,1.49827,中高元音,o,作,201DTbwqm10718作,01当涂,04博望,003石勇成,01当涂,365.6438293457031,140.8184051513672,916.0685424804688,506.1307373046875,1742.8521728515625,716.0045776367188
0712_row_00002416,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0720.wav,1.11337,1.26188,中高元音,o,各,201DTbwqm10720各,01当涂,04博望,003石勇成,01当涂,381.400390625,131.36643981933594,804.3179931640625,347.5600891113281,1645.6156005859375,534.3226318359375
0712_row_00002417,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0733.wav,0.86821,1.21399,低元音,a,装,201DTbwqm10733装,01当涂,04博望,003石勇成,01当涂,314.33880615234375,142.58090209960938,794.1464233398438,240.42491149902344,1635.668212890625,739.2460327148438
0712_row_00002418,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0734.wav,0.92882,1.20566,低元音,a,壮,201DTbwqm10734壮,01当涂,04博望,003石勇成,01当涂,395.4909973144531,172.16526794433594,830.0486450195312,158.00115966796875,1815.209716796875,639.9263305664062
0712_row_00002419,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0753.wav,1.69028,2.00831,中高元音,ə,着,,01当涂,04博望,003石勇成,01当涂,384.83306884765625,293.69854736328125,1204.88525390625,392.82720947265625,1947.51220703125,610.3180541992188
0712_row_00002420,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0759.wav,0.70378,0.94306,低元音,a,光,201DTbwqm10759光,01当涂,04博望,003石勇成,01当涂,392.8845520019531,175.83901977539062,704.3323974609375,148.49642944335938,2103.612548828125,832.6310424804688
0712_row_00002421,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0765.wav,0.69939,1.07424,低元音,a,放,,01当涂,04博望,003石勇成,01当涂,324.67645263671875,222.68385314941406,965.9279174804688,414.03411865234375,1910.0714111328125,801.1112060546875
0712_row_00002422,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0767.wav,1.33282,1.66061,低元音,a,房,,01当涂,04博望,003石勇成,01当涂,435.7752990722656,190.50772094726562,781.5199584960938,163.61944580078125,2183.72705078125,629.4019775390625
0712_row_00002423,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0768.wav,0.83855,1.2175,低元音,a,防,,01当涂,04博望,003石勇成,01当涂,327.2569580078125,191.19729614257812,796.2154541015625,155.7783966064453,1895.101318359375,759.0921020507812
0712_row_00002424,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0771.wav,0.78749,1.12957,低元音,a,狂,201DTbwqm10771狂,01当涂,04博望,003石勇成,01当涂,463.5243225097656,185.49871826171875,834.8335571289062,313.1214904785156,2275.593017578125,566.9093627929688
0712_row_00002425,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0779.wav,0.61218,0.90608,低元音,a,撞,,01当涂,04博望,003石勇成,01当涂,292.63555908203125,138.64114379882812,924.2725830078125,273.3447570800781,1939.5703125,683.704345703125
0712_row_00002426,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0782.wav,0.83898,1.13604,低元音,a,江,201DTbwqm10782江,01当涂,04博望,003石勇成,01当涂,393.295654296875,140.00653076171875,1097.3306884765625,429.33612060546875,2010.5667724609375,588.0205688476562
0712_row_00002427,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0783.wav,0.9467,1.2853,低元音,a,讲,201DTbwqm10783讲,01当涂,04博望,003石勇成,01当涂,384.61700439453125,154.76991271972656,1058.123046875,512.959716796875,1892.388671875,614.6629028320312
0712_row_00002428,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0784.wav,0.60174,1.00316,低元音,a,降,,01当涂,04博望,003石勇成,01当涂,427.9803466796875,192.3155517578125,1043.708251953125,287.48455810546875,2183.9541015625,512.3519897460938
0712_row_00002429,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0791.wav,0.74473,1.03138,中高元音,e,学,,01当涂,04博望,003石勇成,01当涂,332.9778747558594,231.19158935546875,1237.47216796875,440.2431335449219,2132.52587890625,550.5599365234375
0712_row_00002430,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0792.wav,0.64996,0.88137,中高元音,o,握,201DTbwqm10792握,01当涂,04博望,003石勇成,01当涂,319.19757080078125,153.73028564453125,702.3329467773438,184.65924072265625,1817.0181884765625,748.26171875
0712_row_00002431,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0802.wav,1.06836,1.20743,中高元音,e,北,201DTbwqm10802北,01当涂,04博望,003石勇成,01当涂,332.3758544921875,155.4190216064453,713.0939331054688,229.09918212890625,1465.23876953125,655.8436279296875
0712_row_00002432,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0804.wav,0.73,0.88645,中高元音,e,得,201DTbwqm10804得,01当涂,04博望,003石勇成,01当涂,266.449462890625,50.37810516357422,677.217529296875,273.6213684082031,1435.9454345703125,425.2669677734375
0712_row_00002433,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0805.wav,0.66842,0.89298,中高元音,e,特,201DTbwqm10805特,01当涂,04博望,003石勇成,01当涂,250.12417602539062,139.2422637939453,759.2365112304688,335.0286560058594,1533.5186767578125,551.6036987304688
0712_row_00002434,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0806.wav,0.42695,0.79339,中高元音,e,贼,,01当涂,04博望,003石勇成,01当涂,308.0892028808594,265.66357421875,913.4476318359375,457.10125732421875,1572.9705810546875,751.9991455078125
0712_row_00002435,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0809.wav,0.79561,1.18685,中高元音,e,黑,,01当涂,04博望,003石勇成,01当涂,449.90625,293.3914489746094,1071.6131591796875,385.5708923339844,2242.14111328125,714.3814086914062
0712_row_00002436,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0815.wav,1.14484,1.56852,中高元音,ə,升,,01当涂,04博望,003石勇成,01当涂,323.4227600097656,229.59710693359375,1116.5848388671875,537.7548828125,2094.960693359375,622.85400390625
0712_row_00002437,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0822.wav,0.9983,1.23432,中高元音,e,侧,,01当涂,04博望,003石勇成,01当涂,337.802978515625,141.23402404785156,1032.71435546875,419.7113342285156,1842.5462646484375,682.269287109375
0712_row_00002438,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0829.wav,1.03728,1.18816,中高元音,o,国,201DTbwqm10829国,01当涂,04博望,003石勇成,01当涂,387.20440673828125,179.73495483398438,780.4476318359375,222.96466064453125,1822.8896484375,664.1461181640625
0712_row_00002439,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0832.wav,0.65598,0.9188,低元音,a,打,201DTbwqm10832打,01当涂,04博望,003石勇成,01当涂,274.9217529296875,224.78170776367188,899.0601196289062,170.8936309814453,1491.50634765625,532.5775146484375
0712_row_00002440,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0834.wav,0.61695,1.07579,中高元音,ə,生,,01当涂,04博望,003石勇成,01当涂,301.9075012207031,211.74501037597656,1220.583984375,531.0410766601562,2109.010009765625,690.5899047851562
0712_row_00002441,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0835.wav,1.04128,1.49204,中高元音,ə,省,,01当涂,04博望,003石勇成,01当涂,277.97442626953125,119.66627502441406,1250.8443603515625,417.546142578125,2185.971435546875,646.0829467773438
0712_row_00002442,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0841.wav,0.74469,0.90429,低元音,a,百,201DTbwqm10841百,01当涂,04博望,003石勇成,01当涂,289.7268371582031,38.59994888305664,605.3904418945312,25.597291946411133,1030.557861328125,48.75407791137695
0712_row_00002443,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0843.wav,0.81618,1.14349,低元音,a,白,,01当涂,04博望,003石勇成,01当涂,305.4524841308594,135.39663696289062,914.2993774414062,249.38925170898438,1716.8333740234375,587.8092651367188
0712_row_00002444,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0845.wav,1.07471,1.2495,中高元音,e,择,201DTbwqm10845择,01当涂,04博望,003石勇成,01当涂,494.31304931640625,165.6298370361328,1306.4085693359375,394.9032897949219,2508.927001953125,476.7187805175781
0712_row_00002445,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0861.wav,0.965,1.3036,高元音,i,明,201DTbwqm10861明,01当涂,04博望,003石勇成,01当涂,253.0306854248047,40.5293083190918,878.2969360351562,513.1243286132812,2159.16162109375,261.89776611328125
0712_row_00002446,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0862.wav,0.68989,1.0866,高元音,i,命,201DTbwqm10862命,01当涂,04博望,003石勇成,01当涂,233.28457641601562,41.372703552246094,904.7538452148438,519.4468383789062,2082.97607421875,321.2081298828125
0712_row_00002447,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0869.wav,0.64387,1.00001,高元音,i,名,201DTbwqm10869名,01当涂,04博望,003石勇成,01当涂,235.62258911132812,55.14138412475586,758.9188842773438,439.15142822265625,2043.6380615234375,338.3738708496094
0712_row_00002448,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0878.wav,0.77493,1.14733,中高元音,ə,正,201DTbwqm10878正,01当涂,04博望,003石勇成,01当涂,357.92437744140625,298.8718566894531,1041.1060791015625,542.8028564453125,1944.7518310546875,504.0841369628906
0712_row_00002449,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0879.wav,0.65172,1.16687,中高元音,ə,声,,01当涂,04博望,003石勇成,01当涂,412.0749206542969,323.7267761230469,1314.690185546875,564.3896484375,2212.62890625,703.8838500976562
0712_row_00002450,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0893.wav,1.35842,1.75842,高元音,i,听,201DTbwqm10893听,01当涂,04博望,003石勇成,01当涂,213.48777770996094,38.646583557128906,1013.4918212890625,602.6505737304688,2067.292724609375,388.7149658203125
0712_row_00002451,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0894.wav,1.15784,1.56956,高元音,i,停,,01当涂,04博望,003石勇成,01当涂,238.35855102539062,76.85501098632812,833.3438110351562,624.3557739257812,2167.96728515625,484.866455078125
0712_row_00002452,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0896.wav,1.18063,1.53446,中高元音,ə,定,,01当涂,04博望,003石勇成,01当涂,244.4792938232422,173.9849853515625,1118.8594970703125,591.8469848632812,2277.1279296875,289.1452941894531
0712_row_00002453,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0897.wav,0.80176,1.15864,高元音,i,零,201DTbwqm10897零,01当涂,04博望,003石勇成,01当涂,254.6933135986328,49.226322174072266,890.2484741210938,614.1288452148438,2156.720458984375,459.20599365234375
0712_row_00002454,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0910.wav,0.67166,1.05814,中高元音,ə,横,,01当涂,04博望,003石勇成,01当涂,354.99212646484375,262.8563232421875,1012.2495727539062,421.5152587890625,1834.91748046875,396.4092712402344
0712_row_00002455,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0914.wav,1.04821,1.43125,中高元音,ə,永,201DTbwqm10914永,01当涂,04博望,003石勇成,01当涂,261.2112121582031,65.86036682128906,883.758056640625,416.6103210449219,1624.0447998046875,359.8680725097656
0712_row_00002456,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0917.wav,0.75752,1.10043,中高元音,o,东,201DTbwqm10917东,01当涂,04博望,003石勇成,01当涂,292.26348876953125,140.54176330566406,668.1468505859375,180.1133575439453,1761.6287841796875,419.227294921875
0712_row_00002457,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0918.wav,1.01537,1.3962,中高元音,o,懂,201DTbwqm10918懂,01当涂,04博望,003石勇成,01当涂,268.8975830078125,100.73602294921875,677.8761596679688,257.2412414550781,1663.477783203125,394.4029235839844
0712_row_00002458,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/04博望/003石勇成/ch1/0919.wav,0.69509,0.9426,中高元音,o,冻,201DTbwqm10919冻,01当涂,04博望,003石勇成,01当涂,252.77198791503906,75.187744140625,538.8800659179688,146.47421264648438,1586.1329345703125,599.7413940429688
