sample_id,wav_path,start_time,end_time,tone,vowel,char,pinyin,region,site,speaker_id
0712_row_00013090,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0202.wav,1.02585,1.57618,高元音,i,知,204QYxhqm10202知,04青阳,03新河,03罗彬
0712_row_00013091,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0203.wav,0.83556,1.36132,高元音,i,池,,04青阳,03新河,03罗彬
0712_row_00013092,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0204.wav,0.59684,0.98645,高元音,i,纸,204QYxhqm10204纸,04青阳,03新河,03罗彬
0712_row_00013093,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0205.wav,1.60527,1.98206,高元音,i,儿,204QYxhqm10205儿,04青阳,03新河,03罗彬
0712_row_00013094,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0207.wav,0.73355,1.19409,高元音,i,骑,,04青阳,03新河,03罗彬
0712_row_00013095,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0210.wav,0.48593,1.0975,高元音,i,戏,,04青阳,03新河,03罗彬
0712_row_00013096,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0211.wav,0.61158,1.26257,高元音,i,移,204QYxhqm10211移,04青阳,03新河,03罗彬
0712_row_00013097,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0212.wav,1.53622,2.04204,高元音,i,比,204QYxhqm10212比,04青阳,03新河,03罗彬
0712_row_00013098,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0213.wav,0.86311,1.32044,高元音,i,屁,,04青阳,03新河,03罗彬
0712_row_00013099,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0214.wav,1.48712,1.68925,高元音,i,鼻,204QYxhqm10214鼻,04青阳,03新河,03罗彬
0712_row_00013100,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0215.wav,0.67813,1.17443,中高元音,e,眉,204QYxhqm10215眉,04青阳,03新河,03罗彬
0712_row_00013101,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0216.wav,0.82251,1.34745,高元音,i,地,,04青阳,03新河,03罗彬
0712_row_00013102,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0217.wav,1.09033,1.52177,高元音,i,梨,204QYxhqm10217梨,04青阳,03新河,03罗彬
0712_row_00013103,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0219.wav,0.54845,1.08044,高元音,i,死,,04青阳,03新河,03罗彬
0712_row_00013104,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0220.wav,0.4624,1.03835,高元音,i,四,,04青阳,03新河,03罗彬
0712_row_00013105,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0221.wav,1.105,1.4977,高元音,i,迟,,04青阳,03新河,03罗彬
0712_row_00013106,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0223.wav,0.99786,1.43395,高元音,i,指,,04青阳,03新河,03罗彬
0712_row_00013107,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0224.wav,0.77218,1.1708,高元音,i,二,204QYxhqm10224二,04青阳,03新河,03罗彬
0712_row_00013108,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0226.wav,0.74632,1.27666,高元音,i,器,,04青阳,03新河,03罗彬
0712_row_00013109,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0228.wav,0.66995,1.25953,高元音,i,李,204QYxhqm10228李,04青阳,03新河,03罗彬
0712_row_00013110,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0229.wav,0.88799,1.41623,高元音,i,子,204QYxhqm10229子,04青阳,03新河,03罗彬
0712_row_00013111,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0230.wav,0.60518,1.01415,高元音,i,字,204QYxhqm10230字,04青阳,03新河,03罗彬
0712_row_00013112,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0231.wav,0.8835,1.51053,高元音,i,丝,,04青阳,03新河,03罗彬
0712_row_00013113,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0233.wav,0.96351,1.54623,高元音,i,寺,,04青阳,03新河,03罗彬
0712_row_00013114,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0234.wav,0.80465,1.08683,高元音,i,治,204QYxhqm10234治,04青阳,03新河,03罗彬
0712_row_00013115,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0235.wav,0.70876,1.3414,高元音,i,柿,,04青阳,03新河,03罗彬
0712_row_00013116,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0237.wav,1.80524,2.42748,高元音,i,使,,04青阳,03新河,03罗彬
0712_row_00013117,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0238.wav,0.68817,1.26605,高元音,i,试,,04青阳,03新河,03罗彬
0712_row_00013118,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0240.wav,0.91565,1.42453,高元音,i,市,,04青阳,03新河,03罗彬
0712_row_00013119,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0241.wav,0.38313,0.83628,高元音,i,耳,204QYxhqm10241耳,04青阳,03新河,03罗彬
0712_row_00013120,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0242.wav,0.70072,1.16383,高元音,i,记,204QYxhqm10242记,04青阳,03新河,03罗彬
0712_row_00013121,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0243.wav,0.77189,1.18517,高元音,i,棋,,04青阳,03新河,03罗彬
0712_row_00013122,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0245.wav,0.9932,1.5179,高元音,i,意,204QYxhqm10245意,04青阳,03新河,03罗彬
0712_row_00013123,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0246.wav,0.74849,1.22009,高元音,i,几,204QYxhqm10246几,04青阳,03新河,03罗彬
0712_row_00013124,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0247.wav,0.55339,1.13186,高元音,i,气,,04青阳,03新河,03罗彬
0712_row_00013125,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0248.wav,0.59599,1.0948,高元音,i,希,,04青阳,03新河,03罗彬
0712_row_00013126,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0252.wav,0.84921,1.19574,高元音,u,吹,,04青阳,03新河,03罗彬
0712_row_00013127,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0254.wav,0.73203,1.15301,高元音,u,规,204QYxhqm10254规,04青阳,03新河,03罗彬
0712_row_00013128,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0255.wav,0.46279,0.79378,高元音,u,亏,204QYxhqm10255亏,04青阳,03新河,03罗彬
0712_row_00013129,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0256.wav,0.6948,1.1178,高元音,u,跪,204QYxhqm10256跪,04青阳,03新河,03罗彬
0712_row_00013130,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0257.wav,0.5509,0.91315,高元音,u,危,204QYxhqm10257危,04青阳,03新河,03罗彬
0712_row_00013131,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0258.wav,0.86391,1.31692,高元音,u,类,204QYxhqm10258类,04青阳,03新河,03罗彬
0712_row_00013132,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0259.wav,0.80268,1.24765,高元音,u,醉,204QYxhqm10259醉,04青阳,03新河,03罗彬
0712_row_00013133,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0260.wav,0.51217,0.87396,高元音,u,追,204QYxhqm10260追,04青阳,03新河,03罗彬
0712_row_00013134,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0261.wav,0.85911,1.27248,高元音,u,锤,,04青阳,03新河,03罗彬
0712_row_00013135,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0262.wav,0.6377,1.17676,高元音,u,水,,04青阳,03新河,03罗彬
0712_row_00013136,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0263.wav,0.47657,0.92401,高元音,u,龟,204QYxhqm10263龟,04青阳,03新河,03罗彬
0712_row_00013137,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0265.wav,0.55683,0.9641,高元音,u,柜,204QYxhqm10265柜,04青阳,03新河,03罗彬
0712_row_00013138,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0267.wav,0.72599,1.0777,中高元音,e,飞,,04青阳,03新河,03罗彬
0712_row_00013139,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0268.wav,0.79924,1.3371,中高元音,e,费,,04青阳,03新河,03罗彬
0712_row_00013140,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0270.wav,0.68087,1.15246,中高元音,e,尾,204QYxhqm10270尾,04青阳,03新河,03罗彬
0712_row_00013141,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0271.wav,0.50815,1.00756,中高元音,e,味,204QYxhqm10271味,04青阳,03新河,03罗彬
0712_row_00013142,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0272.wav,0.64439,1.10391,高元音,u,鬼,204QYxhqm10272鬼,04青阳,03新河,03罗彬
0712_row_00013143,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0273.wav,1.57027,2.03946,高元音,u,贵,204QYxhqm10273贵,04青阳,03新河,03罗彬
0712_row_00013144,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0274.wav,0.68366,1.08441,高元音,u,围,204QYxhqm10274围,04青阳,03新河,03罗彬
0712_row_00013145,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0275.wav,0.602,1.08435,高元音,u,胃,204QYxhqm10275胃,04青阳,03新河,03罗彬
0712_row_00013146,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0278.wav,0.59981,1.04187,中低元音,ɔ,毛,204QYxhqm10278毛,04青阳,03新河,03罗彬
0712_row_00013147,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0279.wav,0.97304,1.44555,低元音,a,帽,204QYxhqm10279帽,04青阳,03新河,03罗彬
0712_row_00013148,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0283.wav,1.22673,1.71733,低元音,a,道,,04青阳,03新河,03罗彬
0712_row_00013149,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0284.wav,1.03,1.52138,中低元音,ɔ,脑,204QYxhqm10284脑,04青阳,03新河,03罗彬
0712_row_00013150,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0285.wav,0.45442,0.89831,低元音,a,老,204QYxhqm10285老,04青阳,03新河,03罗彬
0712_row_00013151,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0286.wav,0.75537,1.20666,中低元音,ɔ,早,204QYxhqm10286早,04青阳,03新河,03罗彬
0712_row_00013152,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0287.wav,1.43659,1.8363,中低元音,ɔ,灶,204QYxhqm10287灶,04青阳,03新河,03罗彬
0712_row_00013153,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0288.wav,0.67146,1.16358,中低元音,ɔ,草,,04青阳,03新河,03罗彬
0712_row_00013154,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0290.wav,1.25933,1.62605,中低元音,ɔ,造,204QYxhqm10290造,04青阳,03新河,03罗彬
0712_row_00013155,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0292.wav,0.67448,0.97934,低元音,a,高,204QYxhqm10292高,04青阳,03新河,03罗彬
0712_row_00013156,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0295.wav,0.57613,1.12622,低元音,a,好,,04青阳,03新河,03罗彬
0712_row_00013157,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0296.wav,0.58063,1.02696,低元音,a,号,204QYxhqm10296号,04青阳,03新河,03罗彬
0712_row_00013158,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0297.wav,0.75035,1.11258,中低元音,ɔ,包,204QYxhqm10297包,04青阳,03新河,03罗彬
0712_row_00013159,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0299.wav,0.74591,1.1362,中低元音,ɔ,炮,,04青阳,03新河,03罗彬
0712_row_00013160,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0307.wav,0.68424,1.07217,低元音,a,敲,,04青阳,03新河,03罗彬
0712_row_00013161,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0308.wav,1.09147,1.61958,低元音,a,孝,,04青阳,03新河,03罗彬
0712_row_00013162,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0309.wav,1.76996,2.27557,低元音,a,校,,04青阳,03新河,03罗彬
0712_row_00013163,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0317.wav,0.86416,1.24321,低元音,a,照,204QYxhqm10317照,04青阳,03新河,03罗彬
0712_row_00013164,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0319.wav,1.19541,1.65029,低元音,a,绕,204QYxhqm10319绕,04青阳,03新河,03罗彬
0712_row_00013165,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0320.wav,0.67707,1.0145,低元音,a,桥,,04青阳,03新河,03罗彬
0712_row_00013166,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0331.wav,1.93352,2.39921,高元音,u,母,204QYxhqm10331母,04青阳,03新河,03罗彬
0712_row_00013167,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0333.wav,1.17087,1.59656,中高元音,o,偷,204QYxhqm10333偷,04青阳,03新河,03罗彬
0712_row_00013168,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0334.wav,0.60131,1.0343,中高元音,o,头,,04青阳,03新河,03罗彬
0712_row_00013169,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0337.wav,0.64879,1.08413,中高元音,o,走,204QYxhqm10337走,04青阳,03新河,03罗彬
0712_row_00013170,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0341.wav,3.14748,3.59414,中高元音,o,够,204QYxhqm10341够,04青阳,03新河,03罗彬
0712_row_00013171,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0342.wav,0.68119,1.18971,中高元音,o,口,,04青阳,03新河,03罗彬
0712_row_00013172,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0343.wav,0.97233,1.51882,中高元音,o,藕,204QYxhqm10343藕,04青阳,03新河,03罗彬
0712_row_00013173,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0344.wav,1.07353,1.52574,中高元音,o,后,204QYxhqm10344后,04青阳,03新河,03罗彬
0712_row_00013174,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0345.wav,0.3801,0.85638,中高元音,o,厚,,04青阳,03新河,03罗彬
0712_row_00013175,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0346.wav,0.76655,1.23906,高元音,u,富,,04青阳,03新河,03罗彬
0712_row_00013176,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0347.wav,0.55026,1.00302,高元音,u,副,,04青阳,03新河,03罗彬
0712_row_00013177,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0348.wav,1.4534,2.03883,高元音,u,浮,,04青阳,03新河,03罗彬
0712_row_00013178,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0349.wav,0.94524,1.43999,高元音,u,妇,,04青阳,03新河,03罗彬
0712_row_00013179,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0354.wav,0.88877,1.26044,中高元音,o,抽,,04青阳,03新河,03罗彬
0712_row_00013180,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0362.wav,0.78773,1.24539,中高元音,o,九,204QYxhqm10362九,04青阳,03新河,03罗彬
0712_row_00013181,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0363.wav,1.33828,1.7201,中高元音,o,球,,04青阳,03新河,03罗彬
0712_row_00013182,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0364.wav,0.53084,0.96228,中高元音,o,舅,,04青阳,03新河,03罗彬
0712_row_00013183,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0365.wav,1.70672,2.18495,中高元音,o,旧,,04青阳,03新河,03罗彬
0712_row_00013184,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0366.wav,0.775,1.17045,中高元音,o,牛,204QYxhqm10366牛,04青阳,03新河,03罗彬
0712_row_00013185,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0367.wav,1.26925,1.6816,中高元音,o,休,,04青阳,03新河,03罗彬
0712_row_00013186,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0368.wav,1.57991,1.90499,中高元音,o,优,204QYxhqm10368优,04青阳,03新河,03罗彬
0712_row_00013187,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0369.wav,0.7894,1.27543,中高元音,o,有,204QYxhqm10369有,04青阳,03新河,03罗彬
0712_row_00013188,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0370.wav,0.72924,1.21768,中高元音,o,右,204QYxhqm10370右,04青阳,03新河,03罗彬
0712_row_00013189,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0371.wav,0.92703,1.31664,中高元音,o,油,204QYxhqm10371油,04青阳,03新河,03罗彬
0712_row_00013190,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0373.wav,0.95336,1.38613,中高元音,o,幼,204QYxhqm10373幼,04青阳,03新河,03罗彬
0712_row_00013191,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0376.wav,1.1452,1.5345,低元音,a,南,204QYxhqm10376南,04青阳,03新河,03罗彬
0712_row_00013192,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0391.wav,0.725,1.01474,低元音,a,三,204QYxhqm10391三,04青阳,03新河,03罗彬
0712_row_00013193,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0393.wav,0.91315,1.32434,低元音,a,敢,204QYxhqm10393敢,04青阳,03新河,03罗彬
0712_row_00013194,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0394.wav,1.21988,1.64676,低元音,a,喊,,04青阳,03新河,03罗彬
0712_row_00013195,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0397.wav,0.97434,1.33413,低元音,a,赚,204QYxhqm10397赚,04青阳,03新河,03罗彬
0712_row_00013196,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0399.wav,0.66237,1.04596,低元音,a,减,204QYxhqm10399减,04青阳,03新河,03罗彬
0712_row_00013197,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0400.wav,0.82567,1.19532,低元音,a,咸,,04青阳,03新河,03罗彬
0712_row_00013198,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0401.wav,0.50347,0.74663,低元音,a,插,204QYxhqm10401插,04青阳,03新河,03罗彬
0712_row_00013199,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/04青阳/03新河/03罗彬/ch1/0405.wav,0.93092,1.21495,低元音,a,监,204QYxhqm10405监,04青阳,03新河,03罗彬
